date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-06-11,152.2878,154.1424,151.8265,153.377,2758304,2758304,0.961672,0.631,153.2421,"Jun 11, 18",0.8372375494715055
2018-06-12,153.5242,156.213,153.4653,154.5447,2595641,2595641,1.1677,0.761,154.7941,"Jun 12, 18",0.8512249288472781
2018-06-13,154.2405,154.4074,151.6205,151.8167,4189325,4189325,-2.728,-1.765,152.2943,"Jun 13, 18",0.8185473824422872
2018-06-14,152.7882,154.4172,149.9032,150.2761,3967606,3967606,-1.5406,-1.015,151.4497,"Jun 14, 18",0.8000931932958326
2018-06-15,148.0289,148.1761,145.6542,147.2144,8852451,8852451,-3.0617,-2.037,147.029,"Jun 15, 18",0.7634183971711405
2018-06-18,145.6444,146.6649,144.9575,145.8995,3651587,3651587,-1.3149,-0.893,145.8878,"Jun 18, 18",0.7476677718896437
2018-06-19,143.2696,143.564,139.6584,140.6201,6792028,6792028,-5.2794,-3.619,140.7788,"Jun 19, 18",0.6844280950236219
2018-06-20,141.5229,141.9841,139.1678,140.4533,4128281,4128281,-0.166821,-0.119,140.1557,"Jun 20, 18",0.6824300690924077
2018-06-21,139.5898,139.7271,136.5183,136.9206,5914894,5914894,-3.5327,-2.515,137.8209,"Jun 21, 18",0.6401133652123083
2018-06-22,138.265,139.8351,137.1561,137.323,5223430,5223430,0.402334,0.294,137.9676,"Jun 22, 18",0.644933542878499
2018-06-25,136.2631,136.3809,132.652,134.0258,6078178,6078178,-3.2972,-2.401,133.9587,"Jun 25, 18",0.6054377928761033
2018-06-26,134.1926,134.7618,132.7501,133.0052,4285314,4285314,-1.0206,-0.761,133.4877,"Jun 26, 18",0.5932124615487816
2018-06-27,134.2122,136.8519,132.0632,132.0926,5663463,5663463,-0.912607,-0.686,134.0627,"Jun 27, 18",0.582280816076203
2018-06-28,131.6707,134.1632,130.1987,133.4861,4215863,4215863,1.3934,1.055,132.5752,"Jun 28, 18",0.5989729571742067
2018-06-29,134.0552,135.272,133.0445,133.1328,4120281,4120281,-0.353267,-0.265,134.0165,"Jun 29, 18",0.5947409274290151
2018-07-02,131.2978,133.8786,130.709,133.7412,3172703,3172703,0.608405,0.457,132.8475,"Jul 2, 18",0.6020286910774006
2018-07-03,134.4379,134.7796,130.8366,131.3272,1837356,1837356,-2.414,-1.805,132.391,"Jul 3, 18",0.5731124165093482
2018-07-05,132.4851,133.545,131.5824,133.2702,3366285,3366285,1.943,1.479,132.7918,"Jul 5, 18",0.5963867833219935
2018-07-06,132.5833,133.3232,130.8268,132.8777,3190010,3190010,-0.392521,-0.295,132.6265,"Jul 6, 18",0.591685193525821
2018-07-09,133.6725,138.4122,133.5502,138.3337,5562297,5562297,5.456,4.106,137.3828,"Jul 9, 18",0.6570402863358025
2018-07-10,138.9617,139.2061,137.5231,138.6085,3761653,3761653,0.274764,0.199,138.4375,"Jul 10, 18",0.6603319981217597
2018-07-11,135.5468,136.7832,133.2996,134.2024,5231660,5231660,-4.406,-3.179,134.7881,"Jul 11, 18",0.6075532088200628
2018-07-12,135.9099,137.1169,134.2711,136.8127,4250787,4250787,2.6103,1.945,136.237,"Jul 12, 18",0.6388208772148382
2018-07-13,136.9304,138.6085,136.4692,138.1178,2840718,2840718,1.3051,0.954,137.9262,"Jul 13, 18",0.6544541124835892
2018-07-16,138.2454,138.2454,135.3221,135.4977,3723098,3723098,-2.6201,-1.897,135.872,"Jul 16, 18",0.6230690540760688
2018-07-17,134.4183,136.7244,133.9767,136.3515,3306022,3306022,0.853731,0.63,135.7432,"Jul 17, 18",0.633296359472176
2018-07-18,136.4005,138.8537,135.7431,138.4809,4394797,4394797,2.1294,1.562,137.9306,"Jul 18, 18",0.6588035322415263
2018-07-19,137.7996,138.7573,137.2862,137.6515,3576747,3576747,-0.82936,-0.599,137.9836,"Jul 19, 18",0.6488685040200091
2018-07-20,136.605,136.8222,134.9068,135.0845,5250381,5250381,-2.567,-1.865,135.7939,"Jul 20, 18",0.6181195078244036
2018-07-23,134.887,135.0648,133.88,134.5514,3542256,3542256,-0.53315,-0.395,134.5846,"Jul 23, 18",0.6117337307025194
2018-07-24,137.1381,138.8166,135.6177,136.2199,5064981,5064981,1.6686,1.24,137.0107,"Jul 24, 18",0.6317199793010263
2018-07-25,136.2495,139.2608,134.9364,138.6981,5021462,5021462,2.4782,1.819,137.1901,"Jul 25, 18",0.6614052782382875
2018-07-26,138.9647,141.7291,138.2933,140.7714,5385645,5385645,2.0734,1.495,140.7149,"Jul 26, 18",0.6862404530775349
2018-07-27,142.1241,142.1241,138.9943,140.7517,4652378,4652378,-0.019746,-0.014,140.5053,"Jul 27, 18",0.6860044751947716
2018-07-30,143.8617,144.8392,137.2961,137.9773,13837702,13837702,-2.7744,-1.971,141.0816,"Jul 30, 18",0.6527711230151507
2018-07-31,140.1692,142.9435,138.392,141.976,7608738,7608738,3.9986,2.898,141.4879,"Jul 31, 18",0.7006698417870114
2018-08-01,141.1565,141.2551,136.3581,136.7827,6364481,6364481,-5.1933,-3.658,137.7388,"Aug 1, 18",0.6384615200329651
2018-08-02,135.3313,136.9505,133.9688,136.2594,4195046,4195046,-0.523276,-0.383,135.9178,"Aug 2, 18",0.6321931329238258
2018-08-03,136.447,136.8419,135.3359,136.7531,3594063,3594063,0.493657,0.362,136.2923,"Aug 3, 18",0.6381069542801835
2018-08-06,136.7629,138.8857,136.2199,137.7108,3125218,3125218,0.957696,0.7,137.6858,"Aug 6, 18",0.6495788333828448
2018-08-07,138.8264,141.5021,138.5204,140.574,4813104,4813104,2.8632,2.079,140.7483,"Aug 7, 18",0.6838758828208104
2018-08-08,140.5147,140.5937,137.4936,137.9378,3435616,3435616,-2.6361,-1.875,138.2929,"Aug 8, 18",0.6522979693923511
2018-08-09,138.3229,139.1128,136.4964,136.7629,3338498,3338498,-1.1749,-0.852,137.5395,"Aug 9, 18",0.6382243442929288
2018-08-10,135.7756,135.7756,133.021,134.1959,6268568,6268568,-2.567,-1.877,133.9229,"Aug 10, 18",0.6074753480973235
2018-08-13,134.1959,134.9916,133.0111,133.3073,3879449,3879449,-0.888584,-0.662,133.8192,"Aug 13, 18",0.5968311883702433
2018-08-14,133.88,134.718,132.9618,133.2086,3538227,3538227,-0.098731,-0.074,133.5461,"Aug 14, 18",0.5956489032418808
2018-08-15,131.5598,131.5623,127.7882,130.3454,5682161,5682161,-2.8632,-2.149,129.4639,"Aug 15, 18",0.5613518538039157
2018-08-16,132.0238,134.8179,131.9547,134.5316,5539408,5539408,4.1862,3.212,133.8848,"Aug 16, 18",0.6114965549624831
2018-08-17,133.9293,138.4315,133.722,137.5725,6611685,6611685,3.0409,2.26,136.8263,"Aug 17, 18",0.6479221967744099
2018-08-20,138.0465,138.7672,136.8024,136.911,3311144,3311144,-0.661501,-0.481,137.6997,"Aug 20, 18",0.6399983709141089
2018-08-21,137.306,139.172,137.306,138.2143,3021442,3021442,1.3033,0.952,138.5065,"Aug 21, 18",0.6556100447519478
2018-08-22,138.5401,138.9153,137.5923,137.8589,2209470,2209470,-0.355434,-0.257,138.1263,"Aug 22, 18",0.6513528600040249
2018-08-23,137.2862,137.4047,134.6896,135.0549,3905262,3905262,-2.804,-2.034,135.4248,"Aug 23, 18",0.6177649420716224
2018-08-24,136.0718,136.7926,135.1536,136.4569,2565431,2565431,1.402,1.038,136.3824,"Aug 24, 18",0.6345589010378234
2018-08-27,137.6318,140.574,137.533,140.2383,4770874,4770874,3.7814,2.771,139.9888,"Aug 27, 18",0.6798546759556506
2018-08-28,141.6008,141.9463,139.6903,140.1988,3234013,3234013,-0.039493,-0.028,140.6057,"Aug 28, 18",0.6793815223328511
2018-08-29,140.6233,140.7813,139.4978,140.0606,3369978,3369978,-0.138224,-0.099,140.1445,"Aug 29, 18",0.6777260835816891
2018-08-30,139.2411,139.6755,136.6938,137.2961,4773289,4773289,-2.7645,-1.974,137.8962,"Aug 30, 18",0.644611319272086
2018-08-31,136.7629,138.4414,136.6247,137.0888,4552200,4552200,-0.207336,-0.151,137.3783,"Aug 31, 18",0.6421281611453431
2018-09-04,136.1113,137.2369,135.1931,136.4865,3955613,3955613,-0.602263,-0.439,135.9461,"Sep 4, 18",0.6349134667906051
2018-09-05,136.5753,139.3102,135.9336,138.8067,4579367,4579367,2.3202,1.7,138.3328,"Sep 5, 18",0.662706151236668
2018-09-06,138.5599,140.0704,138.279,139.7743,4588090,4588090,0.967568,0.697,139.2404,"Sep 6, 18",0.6742966182093473
2018-09-07,138.9449,140.337,138.2735,139.5274,4173420,4173420,-0.246829,-0.177,139.182,"Sep 7, 18",0.6713391086025319
2018-09-10,139.9717,140.7023,139.8878,140.2482,3069067,3069067,0.720741,0.517,140.3083,"Sep 10, 18",0.6799732638256687
2018-09-11,138.8264,140.6431,138.5895,140.2284,2583360,2583360,-0.019746,-0.014,139.8372,"Sep 11, 18",0.6797360880856324
2018-09-12,139.7841,142.9139,138.8363,142.4499,5630580,5630580,2.2215,1.584,141.4685,"Sep 12, 18",0.7063464874033332
2018-09-13,143.2101,144.6022,142.6868,143.6939,3670674,3670674,1.244,0.873,143.6457,"Sep 13, 18",0.7212478318783362
2018-09-14,143.7828,145.3328,141.4083,143.062,4699600,4699600,-0.631882,-0.44,143.1573,"Sep 14, 18",0.7136785717708165
2018-09-17,143.0126,146.1819,142.7165,144.3653,3827122,3827122,1.3033,0.911,144.7303,"Sep 17, 18",0.7292902456086552
2018-09-18,145.1354,147.3865,144.4146,147.1791,4496390,4496390,2.8138,1.949,146.6122,"Sep 18, 18",0.7629955535538031
2018-09-19,147.8604,151.1679,147.4753,150.8223,6000058,6000058,3.6432,2.475,150.4753,"Sep 19, 18",0.8066358897204682
2018-09-20,153.4348,155.7194,152.5007,154.0212,6774107,6774107,3.1989,2.121,153.918,"Sep 20, 18",0.844954146023593
2018-09-21,154.6432,155.2949,152.8364,154.3964,5932137,5932137,0.375179,0.244,154.457,"Sep 21, 18",0.8494485065115521
2018-09-24,154.0212,154.1199,151.8195,152.0466,3844630,3844630,-2.3498,-1.522,152.454,"Sep 24, 18",0.821301256312708
2018-09-25,152.1651,152.5402,150.8717,152.1354,3454605,3454605,0.088858,0.058,152.0211,"Sep 25, 18",0.8223649535710522
2018-09-26,151.9972,153.1799,150.9507,151.2271,3096128,3096128,-0.90833,-0.597,151.9831,"Sep 26, 18",0.8114848159612087
2018-09-27,151.079,152.0959,149.2821,150.536,2674204,2674204,-0.691121,-0.457,150.8365,"Sep 27, 18",0.8032064243481262
2018-09-28,150.072,150.9704,148.6502,150.5557,3600030,3600030,0.019747,0.013,150.3143,"Sep 28, 18",0.8034424022308895
2018-10-01,151.6615,152.5402,149.756,150.3484,3736284,3736284,-0.207336,-0.138,150.7928,"Oct 1, 18",0.8009592441041465
2018-10-02,150.3583,153.4091,149.5783,152.8562,4344097,4344097,2.5078,1.668,152.4572,"Oct 2, 18",0.830999108794189
2018-10-03,154.0212,157.3485,153.8139,156.2131,6043291,6043291,3.3569,2.196,155.9448,"Oct 3, 18",0.8712099795885121
2018-10-04,156.0255,156.5389,153.2314,154.7617,4131227,4131227,-1.4514,-0.929,154.7718,"Oct 4, 18",0.8538242791294931
2018-10-05,154.5247,154.8209,149.6869,151.3653,4955295,4955295,-3.3964,-2.195,151.5062,"Oct 5, 18",0.8131402547123704
2018-10-08,150.0226,151.7109,148.9662,151.4048,3463192,3463192,0.039491,0.026,150.7606,"Oct 8, 18",0.81361340833517
2018-10-09,150.6742,150.6742,147.189,147.5642,4996917,4996917,-3.8407,-2.537,148.1558,"Oct 9, 18",0.7676085019117802
2018-10-10,146.8138,147.2779,141.897,141.897,9419313,9419313,-5.6672,-3.84,143.5605,"Oct 10, 18",0.6997235345414122
2018-10-11,141.1367,144.0395,138.0662,139.1819,7608339,7608339,-2.7151,-1.913,140.8848,"Oct 11, 18",0.6672005117246271
2018-10-12,142.1932,142.5684,137.9773,140.2679,5596170,5596170,1.086,0.78,139.8259,"Oct 12, 18",0.680209241708432
2018-10-15,140.1988,141.3638,139.33,140.0013,3741818,3741818,-0.266575,-0.19,140.3157,"Oct 15, 18",0.6770157542188532
2018-10-16,141.5317,142.0648,139.4781,141.8871,3573370,3573370,1.8858,1.347,141.0952,"Oct 16, 18",0.6996049466713943
2018-10-17,141.2651,141.6995,139.3201,139.5472,4807454,4807454,-2.3399,-1.649,140.0394,"Oct 17, 18",0.6715762843425681
2018-10-18,138.3821,139.014,132.7643,134.0774,10250176,10250176,-5.4697,-3.92,135.0704,"Oct 18, 18",0.6060558872289251
2018-10-19,135.3195,136.0547,130.4309,130.4806,7055078,7055078,-3.5968,-2.683,132.3091,"Oct 19, 18",0.5629713568368904
2018-10-22,131.8319,132.279,127.8376,127.8873,7858871,7858871,-2.5933,-1.988,129.3194,"Oct 22, 18",0.5319073241785095
2018-10-23,118.915,121.717,114.8811,118.2195,24113349,24113349,-9.6678,-7.56,118.1804,"Oct 23, 18",0.41610087874809537
2018-10-24,119.233,120.8625,111.5325,111.6219,15304186,15304186,-6.5976,-5.581,114.7383,"Oct 24, 18",0.33707104731057086
2018-10-25,114.096,116.3416,111.7809,114.8909,13568902,13568902,3.269,2.929,114.0008,"Oct 25, 18",0.37622900156200595
2018-10-26,113.3707,115.6858,111.6466,114.3146,10820432,10820432,-0.576293,-0.502,113.7677,"Oct 26, 18",0.3693257500982243
2018-10-29,116.1329,117.5935,111.3437,113.2514,8069615,8069615,-1.0632,-0.93,114.7931,"Oct 29, 18",0.3565901315726429
2018-10-30,113.2713,116.9874,112.3771,116.7092,8057620,8057620,3.4578,3.053,114.8325,"Oct 30, 18",0.3980096403553324
2018-10-31,118.6467,122.0995,118.4977,120.5445,10341317,10341317,3.8353,3.286,120.376,"Oct 31, 18",0.443951060343258
2018-11-01,121.8064,124.4295,120.167,123.9029,10138880,10138880,3.3584,2.786,122.9822,"Nov 1, 18",0.4841798989966748
2018-11-02,126.2379,127.4804,123.4657,124.986,7683944,7683944,1.083,0.874,125.1538,"Nov 2, 18",0.4971538911195654
2018-11-05,125.284,126.1385,123.7539,125.602,4844204,4844204,0.616037,0.493,125.1652,"Nov 5, 18",0.5045326919206924
2018-11-06,125.5921,128.6722,125.5026,128.5033,4728241,4728241,2.9013,2.31,127.8984,"Nov 6, 18",0.5392861249796365
2018-11-07,132.6665,134.3557,130.047,134.2364,7551915,7551915,5.7331,4.461,132.3938,"Nov 7, 18",0.6079604802928522
2018-11-08,132.9746,133.839,130.0633,130.5502,6269387,6269387,-3.6863,-2.746,131.4054,"Nov 8, 18",0.5638050654988356
2018-11-09,128.7617,128.7716,124.9263,126.0988,7248374,7248374,-4.4514,-3.41,126.4444,"Nov 9, 18",0.5104836468525102
2018-11-12,126.3671,127.5892,123.7936,124.201,5870147,5870147,-1.8978,-1.505,125.6013,"Nov 12, 18",0.48775071152722005
2018-11-13,124.6978,128.9604,124.4816,125.1549,5820210,5820210,0.953864,0.768,126.3156,"Nov 13, 18",0.4991770720535107
2018-11-14,126.4565,128.1754,122.9391,124.3004,5516285,5516285,-0.854503,-0.683,125.215,"Nov 14, 18",0.48894138165649287
2018-11-15,123.5253,129.4492,122.343,128.5927,5815233,5815233,4.2924,3.453,127.3067,"Nov 15, 18",0.5403570093816182
2018-11-16,127.9668,131.0768,127.2315,129.1293,5957745,5957745,0.536549,0.417,129.0587,"Nov 16, 18",0.5467847115080544
2018-11-19,128.3245,128.6623,124.7972,125.1747,5385634,5385634,-3.9546,-3.062,125.9855,"Nov 19, 18",0.49941424779354693
2018-11-20,123.0584,123.1776,120.4551,121.4885,7746223,7746223,-3.6863,-2.945,121.8302,"Nov 20, 18",0.4552588329995305
2018-11-21,122.0349,125.4092,121.7269,123.0782,4759707,4759707,1.5898,1.309,123.8074,"Nov 21, 18",0.47430117006698413
2018-11-23,121.1804,123.2571,120.7929,121.5381,3130084,3130084,-1.5401,-1.251,121.9852,"Nov 23, 18",0.4558529702068939
2018-11-26,122.8596,124.986,122.3728,124.0023,4696631,4696631,2.4641,2.027,123.9478,"Nov 26, 18",0.4853705691259476
2018-11-27,123.2074,123.8036,121.6121,123.8036,4049366,4049366,-0.198721,-0.16,123.0678,"Nov 27, 18",0.48299042672467496
2018-11-28,124.4991,129.9441,123.0484,129.9341,5745197,5745197,6.1306,4.952,127.4941,"Nov 28, 18",0.5564250668404359
2018-11-29,129.9639,130.0732,126.7695,129.3976,4999622,4999622,-0.536548,-0.413,128.679,"Nov 29, 18",0.5499985625712727
2018-11-30,129.2187,135.1009,129.0101,134.8028,8458179,8458179,5.4052,4.177,133.4675,"Nov 30, 18",0.6147451438866155
2018-12-03,140.9731,141.4997,137.6445,138.0618,9360785,9360785,3.259,2.418,138.8611,"Dec 3, 18",0.6537833124107597
2018-12-04,137.1974,137.1974,128.2152,128.4934,8113409,8113409,-9.5684,-6.931,131.2253,"Dec 4, 18",0.5391675371096184
2018-12-06,124.4196,127.8674,123.2571,127.5495,6595164,6595164,-0.943928,-0.735,125.7878,"Dec 6, 18",0.5278609623106187
2018-12-07,128.2748,129.1492,121.9654,122.7603,6413735,6413735,-4.7892,-3.755,124.3518,"Dec 7, 18",0.47049318179640265
2018-12-10,121.6276,123.575,120.3855,122.6013,5970888,5970888,-0.158977,-0.13,122.1877,"Dec 10, 18",0.46858858873247533
2018-12-11,126.3671,127.162,121.4686,122.4523,4449915,4449915,-0.149041,-0.122,123.6327,"Dec 11, 18",0.46680378139583906
2018-12-12,124.9363,127.152,124.3004,124.5686,5544111,5544111,2.1164,1.728,125.6382,"Dec 12, 18",0.49215403486243814
2018-12-13,125.6417,128.2847,124.2407,125.0952,4544124,4544124,0.526612,0.423,125.9279,"Dec 13, 18",0.4984619512615834
2018-12-14,122.6311,126.9235,122.3628,125.9597,4483281,4483281,0.864439,0.691,125.6674,"Dec 14, 18",0.5088174273858921
2018-12-17,125.9895,126.8341,122.8894,123.6744,5662303,5662303,-2.2853,-1.814,124.6786,"Dec 17, 18",0.481442795128075
2018-12-18,125.0654,127.927,122.8099,123.4757,5377858,5377858,-0.198722,-0.161,124.926,"Dec 18, 18",0.4790626527268024
2018-12-19,124.2706,128.1251,120.0278,121.5481,6416488,6416488,-1.9276,-1.561,124.0597,"Dec 19, 18",0.455972755934185
2018-12-20,120.9618,123.7439,119.9831,120.7731,7563505,7563505,-0.775015,-0.638,121.2905,"Dec 20, 18",0.44668936206913074
2018-12-21,120.9519,122.9391,118.8057,119.3025,10034138,10034138,-1.4705,-1.218,120.467,"Dec 21, 18",0.429073673013713
2018-12-24,117.4147,118.8256,115.9242,116.2025,2986593,2986593,-3.1001,-2.598,117.207,"Dec 24, 18",0.39194009755349635
2018-12-26,117.2457,123.9725,115.348,123.9625,5093650,5093650,7.7601,6.678,119.8648,"Dec 26, 18",0.48489382193132935
2018-12-27,121.0215,125.8802,120.157,125.8603,4599003,4599003,1.8978,1.531,122.7831,"Dec 27, 18",0.5076267572566193
2018-12-28,126.3174,127.4302,124.2507,124.8071,3813468,3813468,-1.0532,-0.837,125.649,"Dec 28, 18",0.49501092445832906
2018-12-31,125.7908,127.2911,123.7042,126.2578,3455212,3455212,1.4507,1.162,125.7698,"Dec 31, 18",0.5123882399164376
2019-01-02,123.2372,127.0626,122.2138,125.5722,4783227,4783227,-0.68559,-0.543,125.2365,"Jan 2, 19",0.504175730453365
2019-01-03,124.509,124.6978,119.6735,120.7333,6166080,6166080,-4.8389,-3.853,121.3514,"Jan 3, 19",0.4462126148745125
2019-01-04,123.3763,127.7681,122.9094,127.3309,5456893,5456893,6.5976,5.465,126.2769,"Jan 4, 19",0.5252424463120371
2019-01-07,127.7681,128.7716,125.8901,127.4104,4653643,4653643,0.079489,0.062,127.5452,"Jan 7, 19",0.5261947428440006
2019-01-08,129.0697,130.661,127.4104,128.9405,4202624,4202624,1.5302,1.201,128.9973,"Jan 8, 19",0.5445231569767998
2019-01-09,130.2521,131.3749,129.0796,129.4373,4865583,4865583,0.496804,0.385,130.1915,"Jan 9, 19",0.5504741119086178
2019-01-10,127.7879,132.2691,126.4366,132.1101,3418501,3418501,2.6728,2.065,130.9239,"Jan 10, 19",0.5824904410989621
2019-01-11,130.2421,131.4742,129.2187,131.2556,2908649,2908649,-0.854503,-0.647,130.7334,"Jan 11, 19",0.5722547507019442
2019-01-14,129.4771,131.5438,128.3046,130.9575,4482291,4482291,-0.298083,-0.227,130.3912,"Jan 14, 19",0.5686839381713992
2019-01-15,131.2656,132.2592,128.7319,129.8546,3224080,3224080,-1.1029,-0.842,129.7591,"Jan 15, 19",0.5554727703084723
2019-01-16,129.9242,131.6729,129.4057,130.8184,3636946,3636946,0.963799,0.742,130.7806,"Jan 16, 19",0.5670177187047809
2019-01-17,129.636,135.0313,128.3344,133.68,6878543,6878543,2.8616,2.187,132.223,"Jan 17, 19",0.6012956024263798
2019-01-18,135.1,137.72,133.66,136.6,6122435,6122435,2.92,2.184,136.2642,"Jan 18, 19",0.636273034795358
2019-01-22,134.93,134.94,131.17,132.24,5188724,5188724,-4.36,-3.192,132.4091,Jan 22,0.5840464576964727
2019-01-23,133.04,133.49,130.15,131.82,3123553,3123553,-0.42,-0.318,131.7246,Jan 23,0.5790154571502496
2019-01-24,131.41,132.99,131.2,132.73,3943630,3943630,0.91,0.69,132.275,Jan 24,0.5899159583337326
2019-01-25,134.77,136.89,133.89,136.86,6429391,6429391,4.13,3.112,135.9597,Jan 25,0.6393874637049248
2019-01-28,126.99,127.8,123.15,124.37,17421413,17421413,-12.49,-9.126,124.8167,Jan 28,0.48977509031843847
2019-01-29,125.61,128.39,125.61,126.53,8550767,8550767,2.16,1.737,127.0635,Jan 29,0.5156488074132991
2019-01-30,127.93,131.355,126.3108,130.11,7181643,7181643,3.58,2.829,128.9241,Jan 30,0.5585320977834851
2019-01-31,130.32,133.34,129.04,133.16,6643296,6643296,3.05,2.344,131.8301,Jan 31,0.5950667446072465
2019-02-01,133.03,133.86,130.11,130.91,5646683,5646683,-2.25,-1.69,131.4062,Feb 1,0.5681149559667666
2019-02-04,130.88,131.31,130.1,130.88,4541720,4541720,-0.03,-0.023,130.7408,Feb 4,0.5677555987848936
2019-02-05,130.63,132.1,130.6,132,3614480,3614480,1.12,0.856,131.4558,Feb 5,0.5811716002414881
2019-02-06,131.27,132.1,130.3602,130.54,3098186,3098186,-1.46,-1.106,130.9071,Feb 6,0.5636828840569987
2019-02-07,129.29,130.44,127.36,128.78,3682114,3682114,-1.76,-1.348,128.6559,Feb 7,0.5426005960537791
2019-02-08,127.48,128.6,126.55,128.6,3135042,3135042,-0.18,-0.14,127.794,Feb 8,0.5404444529625406
2019-02-11,128.95,130.07,128.69,128.93,2648527,2648527,0.33,0.257,129.3198,Feb 11,0.5443973819631445
2019-02-12,130.26,133.56,130,132.67,4505567,4505567,3.74,2.901,132.4748,Feb 12,0.5891972439699864
2019-02-13,134.2,134.31,132.45,133.1,3189564,3189564,0.43,0.324,133.2002,Feb 13,0.5943480302435004
2019-02-14,131.78,133.25,131.268,132.62,2877504,2877504,-0.48,-0.361,132.599,Feb 14,0.5885983153335315
2019-02-15,134.1,136.25,133.68,136.2,5217523,5217523,3.58,2.699,135.4506,Feb 15,0.6314816057037171
2019-02-19,135.35,136.98,135,135.8,3881321,3881321,-0.4,-0.294,136.2814,Feb 19,0.6266901766120765
2019-02-20,136.39,140.69,136.34,140.31,6199038,6199038,4.51,3.321,139.2445,Feb 20,0.6807135396203272
